0.51871585637,0.223605894626
0.20728579001,0.204771090846
0.326039113715,0.227534241653
1.11207139562,0.417026773357
0.857100430229,0.4695013216
0.385871749386,0.273270723652
0.587939385389,0.391959590259
0.381636700272,0.303215463672
0.857100430229,0.4695013216
0.569274642995,0.362405428641
0.527325679853,0.19145386001
0.664153750161,0.583077532866
0.524331908022,0.323453677355
0.893167350928,0.67144266509
0.569274642995,0.379516428663
0.368612695263,0.177348351534
0.452930634276,0.327268058992
0.756630854614,0.594854587119
